rank,model,data_branch,tuning_method,validation_type,augmentation_strategy,MAE,RMSE,R2,MAPE_%,interpretation_note,branch_id
61,Lasso,A,grid,loeo,feature_scaling,33.69799136855769,42.600283447650455,0.4961298307682891,22.609999436225827,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_A_A_CT_grid_feature_scaling
62,Lasso,A,none,loeo,feature_noise,33.76470611813842,40.043827934874066,0.554790069195905,21.666762231663945,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_ST_feature_noise
63,Lasso,A,none,loeo,grouped_scaling,33.90907477231404,44.87365117651112,0.4409167446639779,20.066789481238906,"LOEO-CV (honest, n=10); aug:grouped_scaling",FUSION_A_ST_grouped_scaling
64,Lasso,A,random,loeo,grouped_scaling,34.239888974183074,44.310608998353324,0.4548586719554014,19.782111653013178,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",FUSION_A_CT_random_grouped_scaling
65,Lasso,A,grid,loeo,grouped_scaling,34.239888974183074,44.310608998353324,0.4548586719554014,19.782111653013178,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",FUSION_A_CT_grid_grouped_scaling
66,Lasso,A,none,loeo,feature_scaling,35.14329796436041,41.3205696328452,0.5259476871183225,22.013045688510154,"LOEO-CV (honest, n=10); aug:feature_scaling",FUSION_A_ST_feature_scaling
67,Lasso,A,random,loeo,feature_scaling,35.14329796436041,41.3205696328452,0.5259476871183225,22.013045688510154,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",FUSION_A_CT_random_feature_scaling
68,Lasso,A,grid,loeo,feature_scaling,35.14329796436041,41.3205696328452,0.5259476871183225,22.013045688510154,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",FUSION_A_CT_grid_feature_scaling
69,Lasso,A,random,loeo,feature_noise,35.983168579219885,48.208122937150755,0.354740936303946,22.197747111771655,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",FUSION_A_CT_random_feature_noise
70,Lasso,A,grid,loeo,feature_noise,35.983168579219885,48.208122937150755,0.354740936303946,22.197747111771655,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",FUSION_A_CT_grid_feature_noise
71,ElasticNet,A,random,loeo,feature_noise,36.62542542163622,55.88015521577351,0.13302040238362012,22.002929265498,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",FUSION_A_CT_random_feature_noise
72,ElasticNet,A,grid,loeo,feature_noise,36.62542542163622,55.88015521577351,0.13302040238362012,22.002929265498,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",FUSION_A_CT_grid_feature_noise
73,Lasso,N,none,loeo,none,37.53026424159558,43.80970041639095,0.46711409072576326,23.458665886124805,"LOEO-CV (honest, n=10)",SOLO_R_N_ST
74,Lasso,N,random,loeo,none,37.53026424159558,43.80970041639095,0.46711409072576326,23.458665886124805,"LOEO-CV (honest, n=10); tuning:random",SOLO_R_N_CT_random
75,Lasso,N,grid,loeo,none,37.53026424159558,43.80970041639095,0.46711409072576326,23.458665886124805,"LOEO-CV (honest, n=10); tuning:grid",SOLO_R_N_CT_grid
76,Lasso,A,none,loeo,feature_scaling,37.53363704250818,43.827759986488694,0.46667465955335996,23.573809379989225,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_R_A_ST_feature_scaling
77,Lasso,A,random,loeo,feature_scaling,37.53363704250818,43.827759986488694,0.46667465955335996,23.573809379989225,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_R_A_CT_random_feature_scaling
78,Lasso,A,grid,loeo,feature_scaling,37.53363704250818,43.827759986488694,0.46667465955335996,23.573809379989225,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_R_A_CT_grid_feature_scaling
79,Lasso,A,none,loeo,feature_noise,37.722731545519856,44.1734548108626,0.45822819011982696,23.54870667833802,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_ST_feature_noise
80,Lasso,A,random,loeo,feature_noise,37.722731545519856,44.1734548108626,0.45822819011982696,23.54870667833802,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_R_A_CT_random_feature_noise
81,Lasso,A,grid,loeo,feature_noise,37.722731545519856,44.1734548108626,0.45822819011982696,23.54870667833802,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_R_A_CT_grid_feature_noise
82,Lasso,A,none,loeo,grouped_scaling,38.35450570474369,45.98151466954419,0.41297010811438317,23.364155555493156,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_ST_grouped_scaling
83,XGBoost,A,random,loeo,feature_noise,39.12855987548828,54.519089978370005,0.17473986598802105,24.717257676648696,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_R_A_CT_random_feature_noise
84,XGBoost,A,random,loeo,grouped_scaling,39.96691131591797,54.16969497255055,0.18528361590831843,25.524553894070745,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",SOLO_R_A_CT_random_grouped_scaling
